,HOSPITAL NAME,LOCATION,NO. OF DOCTORS,NO. OF BEDS,LINKS
550,Hamelten And Baley Hospital,"HSR Layout, Bangalore",1.0,,https://www.practo.com/bangalore/hospital/hamelten-and-baley-hospital-hsr-layout
551,BGS Global Hospital,"Uttarahalli, Bangalore",1.0,,https://www.practo.com/bangalore/hospital/bgs-global-hospital-uttarahalli-2
552,Raksha Hospital,"Nandini Layout, Bangalore",,,https://www.practo.com/bangalore/hospital/raksha-hospital-nandini-layout
553,Kaade Hospital,"Rajajinagar, Bangalore",,,https://www.practo.com/bangalore/hospital/kaade-hospital-2-jayanagar
554,Sanjeevini Hospital,"Hebbal Kempapura, Bangalore",,,https://www.practo.com/bangalore/hospital/sanjeevini-hospital-hebbal-kempapura
555,Abhinav Hospital,"Magadi Road, Bangalore",,,https://www.practo.com/bangalore/hospital/abhinav-hospital-magadi-road-1
556,Rajarajeshwari Medical College Hospital ,"Kengeri, Bangalore",,,https://www.practo.com/bangalore/hospital/rajarajeshwari-medical-college-hospital-kengeri
557,Matru hospital,"Kengeri, Bangalore",,,https://www.practo.com/bangalore/hospital/matru-hospital-kengeri
558,Apex Hospital,"Kengeri, Bangalore",,,https://www.practo.com/bangalore/hospital/apex-hospital-kengeri
559,Manasa Hospital,"Bidadi, Bangalore",,,https://www.practo.com/bangalore/hospital/manasa-hospital-bidadi
560,Ganga Specialty Hospital,"Anekal, Bangalore",,,https://www.practo.com/bangalore/hospital/ganga-specialty-hospital-anekal
561,Popular Hospital,"Basavanagudi, Bangalore",,,https://www.practo.com/bangalore/hospital/popular-hospital-basavanagudi
562,Shiva Shakti Multi Speciality Hospital,"Kengeri, Bangalore",,,https://www.practo.com/bangalore/hospital/shiva-shakti-multi-speciality-hospital
563,Sri Siridhi Said Baba Charitable Hospital,"Ulsoor, Bangalore",,50.0,https://www.practo.com/bangalore/hospital/sri-siridhi-said-baba-charitable-hospital
564,Raja Lakshmi Hospital,"Yeshwanthpur, Bangalore",,100.0,https://www.practo.com/bangalore/hospital/raja-lakshmi-hospital-1
565,Kidwai Hospital,"Jayanagar, Bangalore",,,https://www.practo.com/bangalore/hospital/kidwai-hospital-jayanagar
566,Laxmi MultiSpeciality Hospital,"Seshadripuram, Bangalore",,,https://www.practo.com/bangalore/hospital/laxmi-multispeciality-hospital-seshadripuram
